Id,org,tld,ccs,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,day,month,hour
3412,498,41,0,5,0,0,1,0,205,5314,35,5,0
3413,245,2,0,2,0,112,0,0,7,3759,43,19,190
3414,221,41,0,5,2,222,0,0,181,2226,42,21,135
3415,327,120,0,0,15,46,1,0,180,1700,41,17,269
3416,277,94,0,0,11,205,1,1,211,3450,44,23,636
3417,327,120,0,0,15,205,0,0,227,1550,44,21,1208
3418,221,41,0,5,38,113,0,0,190,14549,44,22,1145
3419,485,41,0,0,82,233,0,0,233,10012,41,20,167
3420,245,2,14,0,0,35,1,1,145,14807,44,21,1235
3421,333,41,0,0,78,212,1,0,235,4024,41,22,207
3422,327,120,0,5,0,1,0,1,186,2434,45,21,194
3423,327,120,0,3,0,187,0,0,177,3110,12,4,30
3424,116,130,0,0,12,276,0,0,208,13745,45,22,1188
3425,245,2,0,2,0,112,0,0,229,12550,42,25,268
3426,485,41,0,0,11,55,0,0,20,15852,43,17,1399
3427,229,41,0,0,15,13,0,0,196,733,46,15,675
3428,257,41,0,0,78,226,0,0,212,12189,40,20,1148
3429,245,2,14,0,0,0,1,0,173,5377,40,15,1431
3430,392,41,0,0,15,226,1,1,238,11768,44,24,582
3431,445,54,0,0,70,187,0,0,217,9270,46,23,1111
3432,32,94,0,0,49,74,0,0,182,18083,42,25,35
3433,245,2,14,0,1,216,1,0,210,15991,44,16,459
3434,327,120,0,0,15,46,1,0,264,2330,40,25,306
3435,392,41,0,0,78,57,0,0,237,2086,46,19,24
3436,273,41,0,6,0,112,1,0,145,14481,42,22,734
3437,485,41,0,0,37,136,0,0,37,17809,41,18,477
3438,283,41,0,0,21,14,0,1,227,18407,41,17,1349
3439,221,41,0,5,1,251,0,1,182,13521,44,21,224
3440,461,41,0,0,70,211,1,0,244,15604,45,14,647
3441,245,2,16,0,0,194,1,0,235,12733,44,15,343
3442,228,41,0,0,27,35,0,0,224,971,46,24,180
3443,477,41,0,0,13,257,0,1,235,2154,40,17,697
3444,432,41,0,0,15,79,0,0,186,3565,40,19,137
3445,154,41,0,0,8,183,0,0,165,4654,46,22,889
3446,521,41,0,0,20,268,0,0,242,13823,42,20,101
3447,392,41,0,0,27,282,1,1,54,18374,44,24,757
3448,245,2,14,0,0,211,1,0,199,3472,45,15,434
3449,314,168,0,0,38,124,0,0,182,5472,40,24,207
3450,245,2,1,0,0,112,1,0,180,18243,46,18,231
3451,485,41,0,0,78,231,0,0,241,10254,40,19,1404
3452,69,130,0,0,49,113,0,0,201,9867,45,25,561
3453,32,94,0,0,6,47,0,0,218,15539,42,17,20
3454,221,41,0,5,16,267,1,0,181,5554,45,20,1246
3455,9,41,0,0,4,223,0,0,195,14583,42,19,150
3456,521,41,0,0,13,256,0,0,252,13966,42,20,453
3457,487,41,0,0,78,237,0,1,186,17785,44,15,1395
3458,493,41,0,0,38,101,0,0,180,6585,43,14,339
3459,283,41,0,0,4,215,0,1,251,9112,46,20,527
3460,69,130,0,0,49,167,0,0,189,10130,45,23,511
3461,327,120,0,2,0,124,1,0,211,17638,45,15,75
3462,283,41,0,0,8,18,1,1,182,17868,46,21,62
3463,245,2,0,0,0,0,1,0,173,18125,45,19,1363
3464,485,41,0,0,12,257,0,0,195,10679,45,15,629
3465,279,41,0,0,49,147,0,0,189,9508,41,14,959
3466,245,2,0,2,0,0,1,0,176,5218,45,18,254
3467,283,41,0,0,4,187,0,0,215,6165,41,20,1400
3468,245,2,0,6,0,0,0,0,165,12229,45,17,241
3469,370,41,0,0,0,216,0,0,1,4674,44,24,236
3470,521,41,0,0,2,221,0,0,231,9681,46,16,407
3471,447,41,0,5,49,147,0,0,222,17323,44,15,821
3472,254,41,0,5,10,71,0,1,207,15291,45,25,1357
3473,273,98,0,0,38,13,0,1,219,2869,45,23,780
3474,493,41,0,0,38,101,0,0,196,6652,42,23,1359
3475,339,147,0,0,6,271,0,0,221,9289,40,14,1304
3476,345,78,0,0,0,216,1,0,181,1629,40,14,1066
3477,214,41,0,5,4,217,0,0,182,11273,46,25,305
3478,487,41,0,0,2,217,1,0,207,12110,44,14,349
3479,485,41,0,0,11,269,0,1,228,11582,42,25,267
3480,255,135,0,5,33,243,0,0,181,8604,41,20,166
3481,245,2,17,0,0,35,1,0,78,13434,46,22,26
3482,346,41,0,0,12,260,0,1,237,15294,40,20,197
3483,245,2,0,0,0,212,1,0,196,3823,44,24,562
3484,32,94,0,0,23,117,1,0,211,17723,42,24,1232
3485,155,123,0,2,0,0,0,0,266,10088,44,24,1298
3486,154,41,0,0,38,24,0,0,165,4345,42,21,34
3487,245,2,14,0,0,0,1,0,89,10773,44,19,486
3488,493,41,0,0,38,101,0,0,195,6556,45,15,665
3489,96,41,0,5,1,240,1,0,216,14959,34,3,30
3490,213,41,1,0,27,92,0,0,209,9876,40,19,189
3491,493,41,0,0,38,79,0,0,182,7734,41,19,1197
3492,80,67,1,2,0,283,1,0,43,5311,46,23,1434
3493,383,41,0,0,30,61,0,0,190,16340,46,17,213
3494,283,41,0,0,70,177,0,0,206,4636,45,22,903
3495,245,2,0,0,0,240,1,1,89,11490,46,17,216
3496,419,79,0,0,30,33,0,0,180,404,41,16,605
3497,273,98,0,0,38,24,1,1,205,3441,41,24,515
3498,311,41,0,0,11,33,1,0,51,13407,45,14,1260
3499,155,26,0,5,1,216,1,0,45,12605,46,14,1210
3500,245,2,20,0,0,0,1,0,206,2046,40,21,360
3501,229,41,0,0,78,195,1,0,161,15639,46,15,1400
3502,32,94,0,0,78,244,0,0,21,8009,44,21,903
3503,485,41,0,0,32,127,0,0,205,17336,45,18,256
3504,149,41,0,0,27,24,0,0,217,18540,45,15,309
3505,493,41,0,5,38,46,0,0,190,5734,41,23,1310
3506,163,51,0,0,1,251,0,0,14,7631,42,17,1220
3507,32,94,0,0,21,49,0,0,232,14112,44,15,1071
3508,493,41,0,5,38,46,0,0,189,5957,46,19,423
3509,32,94,0,0,0,113,1,0,216,11177,45,20,747
3510,221,41,0,5,13,258,0,0,190,6227,42,20,88
3511,399,94,0,0,78,183,0,0,173,13605,40,15,416
3512,213,41,1,0,15,13,0,1,212,4857,40,23,372
3513,175,24,0,5,74,84,1,0,215,16825,40,19,1174
3514,327,120,0,0,0,194,0,0,161,3153,40,22,496
3515,344,92,0,2,0,0,0,0,138,10088,44,15,806
3516,415,40,0,6,0,0,0,0,222,14806,43,19,383
3517,116,130,0,0,38,195,0,0,180,5839,41,15,303
3518,363,94,0,0,0,112,1,0,207,1508,40,15,485
3519,415,40,0,6,0,0,0,0,222,14707,45,23,826
3520,80,67,0,5,38,57,0,0,160,607,43,23,498
3521,485,41,0,0,82,248,0,0,238,9476,44,18,142
3522,169,146,0,0,6,248,0,0,138,13327,41,17,997
3523,165,130,0,0,4,215,0,0,195,8836,43,25,309
3524,245,2,0,3,0,101,0,0,122,10630,41,15,1016
3525,245,2,0,0,0,0,1,0,208,13962,42,25,653
3526,493,41,0,5,38,46,0,0,206,5809,41,15,406
3527,213,41,0,6,0,0,0,0,203,3074,43,16,1101
3528,327,120,0,5,1,223,0,0,219,12028,10,5,30
3529,257,41,0,0,60,210,0,0,215,10731,40,15,1068
3530,485,41,0,0,4,205,0,0,222,3196,40,17,446
3531,295,134,0,0,49,224,1,0,210,9176,44,22,1357
3532,177,41,0,0,0,240,0,0,224,9881,41,24,1057
3533,419,79,0,0,60,211,0,0,203,4825,43,23,1220
3534,283,41,0,0,82,215,0,0,212,11175,46,24,1020
3535,399,94,0,0,10,217,0,0,208,16646,46,20,362
3536,32,94,0,0,30,91,1,0,268,16932,45,24,734
3537,257,41,0,0,70,227,0,0,238,12707,43,20,1173
3538,15,132,0,0,15,101,1,0,249,4472,46,16,126
3539,192,41,0,5,19,237,0,0,226,10317,43,25,731
3540,383,41,0,0,69,126,1,0,264,18492,42,21,1314
3541,173,62,0,0,1,187,0,0,195,4986,43,17,1406
3542,228,41,0,0,38,79,1,0,211,490,43,24,1432
3543,245,2,17,0,0,0,1,1,207,9101,46,22,208
3544,245,2,14,0,1,46,1,0,190,18426,45,21,290
3545,80,67,0,2,0,1,1,0,224,16509,44,24,185
3546,245,2,0,3,0,112,0,0,205,9281,42,16,1355
3547,392,41,0,0,78,5,1,0,6,17162,46,25,168
3548,80,67,0,2,0,0,1,0,10,18397,40,23,407
3549,359,41,0,0,82,24,0,0,100,1099,46,15,943
3550,221,41,0,5,9,241,0,0,181,3738,42,16,1117
3551,32,94,0,0,32,109,1,0,237,18181,46,24,43
3552,512,94,0,0,0,273,1,0,256,1046,40,23,357
3553,487,41,0,0,16,237,0,0,190,17044,45,24,400
3554,239,9,0,0,38,101,1,0,195,3072,41,23,1396
3555,304,41,0,0,70,219,1,0,165,11409,45,14,395
3556,32,67,0,0,0,194,1,0,221,3437,45,23,35
3557,32,94,0,0,49,211,1,0,237,4424,42,15,758
3558,283,41,0,0,70,101,0,0,161,4596,46,22,849
3559,245,2,0,0,1,251,1,0,203,13358,41,15,550
3560,283,41,0,0,27,211,0,0,208,5653,41,18,1267
3561,473,94,0,0,34,9,0,0,228,11783,44,24,694
3562,128,94,0,0,0,2,1,0,234,10858,44,24,168
3563,493,41,0,0,38,101,0,0,195,6611,45,17,373
3564,245,2,14,0,0,112,1,0,258,3204,40,20,396
3565,245,2,14,0,0,0,1,0,122,15887,45,16,815
3566,403,48,0,0,34,34,0,0,223,16983,46,21,289
3567,32,94,0,0,2,30,0,0,220,14253,46,16,16
3568,116,130,0,0,6,15,0,0,233,18410,46,16,953
3569,165,130,0,0,20,261,0,0,177,17093,45,22,278
3570,493,41,0,0,38,101,0,0,190,6538,42,21,1404
3571,283,41,0,0,11,247,0,1,189,14207,41,21,266
3572,403,48,0,0,31,32,0,0,231,16951,44,18,302
3573,327,120,0,0,0,112,0,0,231,1278,41,18,212
3574,165,130,0,0,4,210,0,0,239,8540,43,15,1436
3575,493,41,0,5,38,46,0,0,186,5693,41,25,251
3576,245,2,14,0,0,1,1,0,209,10122,43,19,244
3577,485,41,0,0,9,47,0,0,41,15262,44,22,1378
3578,169,125,0,5,70,199,0,0,228,8301,42,20,191
3579,245,2,1,0,0,194,1,0,223,5274,45,25,174
3580,485,41,0,0,4,205,0,0,222,3196,41,17,301
3581,245,2,16,0,0,0,1,1,228,15937,40,15,346
3582,32,67,0,0,6,270,1,0,145,13354,43,24,239
3583,163,51,0,0,15,262,0,0,5,9152,42,17,1273
3584,32,94,0,2,0,0,0,0,206,10088,42,16,103
3585,311,41,0,0,78,226,1,0,217,9327,45,14,325
3586,414,78,0,5,81,63,0,0,243,10258,45,15,954
3587,65,54,0,2,0,0,0,0,23,7379,43,22,1081
3588,231,41,0,0,1,13,0,0,186,9200,45,23,512
3589,72,67,0,5,0,1,1,0,261,10458,46,24,1048
3590,192,41,0,5,32,31,0,0,222,13850,46,21,1226
3591,255,135,0,5,30,255,1,0,228,11867,46,15,647
3592,221,41,0,5,11,249,0,0,196,4376,44,22,1145
3593,327,120,0,2,0,0,0,0,189,10088,44,15,926
3594,180,160,0,0,21,239,0,0,182,12307,45,20,72
3595,245,2,16,0,1,251,1,0,3,751,46,24,526
3596,399,94,0,0,49,124,0,0,182,13578,42,24,215
3597,473,94,0,0,22,255,0,0,235,6008,46,20,123
3598,273,98,0,0,15,35,1,1,170,2819,41,19,937
3599,221,41,0,5,16,267,0,0,181,6340,44,20,1159
3600,392,41,0,0,6,21,1,1,14,270,45,15,175
3601,245,2,16,0,0,112,1,0,181,2428,46,23,223
3602,32,94,0,0,70,233,0,0,266,6374,43,22,357
3603,295,73,0,2,0,0,0,0,45,10088,44,22,726
3604,32,94,0,0,16,28,0,0,219,13420,41,15,6
3605,485,41,0,0,11,37,0,0,49,15543,41,22,1425
3606,241,130,0,0,60,237,0,0,217,5039,41,16,867
3607,345,78,0,0,0,216,1,0,181,1629,40,14,138
3608,392,41,0,0,1,46,1,0,181,11644,44,22,76
3609,245,2,0,0,0,113,1,0,182,2165,43,25,155
3610,32,94,0,0,15,220,1,0,196,8407,40,16,837
3611,521,41,0,0,2,221,0,0,232,9606,43,20,1433
3612,338,83,0,0,12,257,1,0,199,9234,45,24,196
3613,80,67,0,2,0,0,0,0,20,879,40,24,290
3614,192,41,0,5,12,225,0,0,226,9599,40,25,756
3615,80,67,0,5,27,35,0,0,51,893,45,23,1418
3616,485,41,0,0,2,33,1,0,249,14825,40,20,1394
3617,327,120,0,0,82,242,0,0,227,5642,44,21,1420
3618,345,78,0,0,0,216,1,0,181,1629,40,14,454
3619,196,41,0,0,15,205,1,0,229,9082,46,15,631
3620,228,41,0,0,27,35,0,0,244,1294,41,19,331
3621,521,41,0,0,6,231,1,0,241,11916,40,20,163
3622,32,94,0,2,0,0,0,0,177,10088,40,23,44
3623,221,41,0,5,78,211,0,0,181,974,43,14,1048
3624,485,41,0,0,28,122,0,0,267,18438,46,16,1352
3625,213,41,1,0,27,90,0,0,223,12081,45,20,506
3626,32,94,0,0,15,212,1,0,182,8225,46,20,183
3627,221,41,0,5,2,222,0,0,181,2125,42,18,1240
3628,252,121,0,5,0,1,1,0,233,18357,46,21,1431
3629,493,41,0,0,38,101,0,0,190,6656,41,17,250
3630,169,125,0,0,82,205,0,0,189,8460,40,17,1413
3631,245,2,1,0,0,0,1,0,4,3348,41,23,661
3632,477,41,0,0,1,211,1,0,232,10738,40,15,383
3633,493,41,0,5,38,46,0,0,190,5778,46,23,163
3634,245,2,1,0,0,0,1,0,182,2386,45,15,446
3635,116,130,0,0,9,267,0,0,165,13461,41,25,1237
3636,245,2,1,0,0,262,1,1,239,13830,41,22,140
3637,213,41,1,0,27,90,0,0,212,8639,40,19,382
3638,245,2,0,0,0,0,1,0,173,4433,41,24,1436
3639,441,41,0,0,27,46,0,0,122,3703,45,15,1242
3640,169,9,0,0,82,217,0,0,145,8718,46,18,372
3641,292,41,0,0,78,212,0,0,133,2751,43,24,939
3642,221,41,0,5,38,113,0,0,195,14493,45,20,1145
3643,339,147,0,0,6,246,0,0,215,7912,40,18,1394
3644,412,95,0,0,15,262,0,0,227,6724,45,24,330
3645,493,41,0,5,38,46,0,0,189,5776,43,19,1401
3646,289,109,0,0,22,20,0,0,221,15675,45,15,546
3647,311,41,0,0,29,149,1,1,64,300,40,21,1260
3648,245,2,16,3,0,0,0,0,177,1647,41,23,421
3649,192,41,0,5,36,272,1,0,234,14207,43,14,403
3650,169,125,0,5,2,215,0,0,217,11860,46,21,1266
3651,213,41,1,0,15,147,0,0,230,9903,40,18,1092
3652,154,41,0,0,8,187,0,0,208,4881,44,14,620
3653,32,94,0,2,0,0,0,0,195,10088,46,22,11
3654,283,41,0,0,11,247,0,1,260,14225,40,14,313
3655,213,41,1,0,15,13,0,1,220,5995,44,23,447
3656,345,78,0,0,0,216,1,0,181,1629,40,14,436
3657,477,41,0,0,29,280,1,0,245,993,44,24,1022
3658,399,94,0,0,27,90,1,0,203,12518,40,15,223
3659,245,2,1,3,0,216,0,0,186,9812,44,21,1033
3660,311,41,0,0,24,96,1,0,77,16723,46,14,1220
3661,255,135,0,5,10,210,0,0,243,6656,45,23,130
3662,175,24,0,5,22,246,1,0,205,9668,44,15,346
3663,55,41,0,0,6,199,1,0,227,12005,44,20,921
3664,415,40,0,5,1,1,0,0,189,14963,45,23,1218
3665,245,2,14,2,0,0,0,0,199,15216,41,19,828
3666,173,62,0,0,2,225,1,0,217,6957,41,15,227
3667,400,41,0,0,49,177,0,1,173,1326,44,16,151
3668,221,41,0,0,78,135,1,0,195,3985,41,23,255
3669,50,41,0,5,60,24,0,0,199,16683,28,3,0
3670,493,41,0,0,38,101,0,0,190,6811,43,14,435
3671,32,94,0,0,82,25,0,0,180,13732,44,17,6
3672,228,41,0,0,27,24,1,0,189,987,45,15,270
3673,473,41,0,3,0,113,1,0,207,8651,45,22,812
3674,283,41,0,0,12,250,0,1,17,15940,41,23,1019
3675,245,2,16,0,0,0,0,0,122,12029,40,15,1003
3676,213,41,1,0,15,35,0,0,221,5422,45,18,940
3677,419,79,0,0,32,34,0,0,208,1397,41,24,618
3678,521,41,0,0,36,23,0,1,2,16542,43,16,1334
3679,245,2,1,0,0,1,0,0,67,11381,44,17,716
3680,345,78,0,0,0,216,1,0,181,1629,40,14,1108
3681,245,2,0,0,0,262,1,0,205,7190,44,18,55
3682,140,138,0,0,53,283,0,0,145,14155,46,17,963
3683,407,121,0,0,27,124,0,1,211,4254,45,17,1274
3684,129,41,0,0,16,247,0,1,205,11680,45,21,360
3685,160,67,0,6,0,13,1,1,229,15246,46,14,493
3686,27,41,0,0,1,2,0,0,255,1093,40,22,259
3687,245,2,1,0,0,194,1,0,8,13496,45,24,347
3688,245,2,0,0,15,101,0,0,153,12781,43,21,781
3689,493,41,0,5,38,46,0,0,190,5773,43,24,504
3690,283,41,0,0,60,221,0,0,241,10607,46,15,736
3691,345,78,0,0,0,216,1,0,181,1629,40,14,422
3692,403,48,0,0,49,283,0,0,235,10433,40,18,1154
3693,415,40,0,5,1,90,0,0,239,8373,44,21,763
3694,228,41,0,0,38,147,0,0,211,2734,40,19,951
3695,245,2,19,0,1,1,1,0,46,2548,41,14,155
3696,245,2,0,0,0,57,1,1,206,6261,45,24,531
3697,485,41,0,0,6,25,0,0,33,14849,41,22,1414
3698,493,41,0,0,38,101,0,0,229,6736,41,15,718
3699,521,41,0,0,12,244,0,1,2,12824,40,21,642
3700,392,41,0,0,49,3,1,0,24,17019,43,17,197
3701,32,94,0,0,70,236,0,0,4,6434,41,21,601
3702,403,48,0,0,70,205,1,0,223,16611,43,24,1382
3703,311,41,0,0,28,149,1,0,104,437,40,16,1275
3704,337,65,0,0,6,225,0,0,268,12424,46,24,101
3705,493,41,0,0,38,124,0,0,186,8219,46,18,1272
3706,245,2,17,0,0,273,1,0,212,16110,42,19,1435
3707,346,41,0,0,18,253,0,1,231,14937,46,23,203
3708,129,41,0,0,78,210,0,0,89,10246,46,25,334
3709,327,120,0,0,15,205,0,0,227,1370,44,16,1261
3710,245,2,0,0,0,251,0,1,122,15227,45,24,719
3711,346,41,0,0,82,238,0,0,201,6648,41,22,902
3712,155,71,0,5,38,237,0,0,201,9806,44,22,403
3713,66,41,0,2,15,177,0,0,244,2885,43,19,628
3714,392,41,0,0,9,18,1,1,221,727,40,15,245
3715,245,2,1,0,0,1,1,0,45,10697,45,14,515
3716,32,94,0,0,19,60,0,0,227,15180,42,18,10
3717,163,51,0,0,15,262,0,0,5,9152,45,17,285
3718,221,41,0,5,38,113,0,0,189,14510,45,22,1196
3719,9,41,0,0,15,46,1,0,217,10402,41,18,1283
3720,245,2,1,0,0,273,1,0,209,1297,45,14,779
3721,245,2,14,0,0,1,1,0,173,14984,40,19,525
3722,221,41,0,5,15,24,0,0,170,10537,42,18,1255
3723,526,41,0,0,15,187,1,0,3,12294,41,22,918
3724,245,2,17,0,1,194,1,1,161,11751,44,21,358
3725,245,2,0,3,0,0,0,0,258,441,44,19,413
3726,357,41,0,0,0,46,1,0,217,6096,40,18,361
3727,32,94,0,0,0,112,0,0,250,14999,44,18,472
3728,521,41,0,0,12,244,0,0,211,12918,46,24,1048
3729,221,41,0,5,38,113,0,0,190,14053,42,21,1108
3730,192,41,0,5,25,250,1,0,211,11118,44,18,1184
3731,493,41,0,0,38,101,1,0,196,7272,43,25,1269
3732,245,2,1,0,0,0,1,1,199,17174,43,14,1370
3733,245,2,9,0,15,35,1,0,173,6117,44,22,580
3734,245,2,16,0,0,112,1,0,161,4273,45,18,1433
3735,213,41,1,0,15,35,0,0,224,5407,41,18,1334
3736,399,94,0,0,49,124,0,0,208,13631,42,24,1171
3737,116,130,0,0,60,191,1,1,222,4580,46,20,1281
3738,392,41,0,0,6,15,0,1,268,728,40,25,739
3739,245,2,0,0,0,262,1,0,201,14781,44,25,914
3740,274,130,0,0,15,90,0,0,211,1780,46,22,887
3741,245,2,14,0,0,0,1,0,177,3892,42,23,601
3742,35,39,0,0,27,245,0,1,205,10539,44,20,678
3743,32,94,0,0,60,233,0,0,262,7110,45,19,1276
3744,337,65,0,0,4,222,0,0,14,11412,46,19,84
3745,13,74,0,3,0,0,0,0,182,13958,46,24,524
3746,245,2,1,0,0,0,1,0,145,8682,40,15,829
3747,169,125,0,5,4,223,1,0,235,12067,45,14,389
3748,163,51,0,0,0,35,0,0,14,9408,46,17,1322
3749,477,41,0,0,8,232,1,0,221,14149,40,22,798
3750,289,109,0,0,9,243,1,0,206,13266,42,22,839
3751,493,41,0,5,38,46,0,0,227,5750,44,21,571
3752,489,41,0,0,1,13,0,0,242,528,44,25,178
3753,245,2,0,3,0,0,0,0,256,8974,45,22,191
3754,263,130,0,5,6,183,0,0,221,9893,46,25,157
3755,245,2,0,0,0,0,1,1,235,10758,45,15,144
3756,35,39,0,5,27,191,0,1,226,7827,40,14,427
3757,521,41,0,0,36,15,0,0,30,16232,44,23,22
3758,415,40,0,6,0,0,0,0,222,14790,41,14,1049
3759,345,78,0,0,0,216,1,0,181,1629,40,14,422
3760,521,41,0,0,25,30,1,0,267,16737,42,20,1428
3761,302,41,0,2,70,208,0,0,259,512,12,4,30
3762,493,41,0,0,38,101,0,0,189,6699,45,19,121
3763,297,122,0,0,49,201,0,0,165,6427,43,15,533
3764,493,41,0,0,38,101,0,0,196,6547,44,23,645
3765,392,41,0,0,9,18,1,1,235,801,46,19,1173
3766,477,41,0,0,1,113,1,0,239,9018,46,21,66
3767,32,94,0,2,0,0,0,0,219,10088,44,25,3
3768,245,2,0,0,0,1,0,0,212,15832,41,18,465
3769,245,2,0,3,0,0,0,0,145,11457,46,23,266
3770,392,41,0,0,9,18,0,1,240,778,46,23,1355
3771,283,41,0,0,38,177,0,0,208,4442,41,15,506
3772,245,2,14,0,0,0,1,0,173,15635,40,14,526
3773,485,41,0,0,34,109,0,0,205,213,41,25,1389
3774,392,41,0,0,9,17,1,1,263,155,44,22,833
3775,345,78,0,0,0,216,1,0,181,1629,40,14,450
3776,245,2,0,0,0,112,1,0,190,7606,40,18,563
3777,245,2,0,0,0,0,1,0,199,3098,42,24,1284
3778,32,94,0,2,0,0,0,0,161,10088,45,19,1076
3779,32,94,0,0,82,26,0,0,173,13486,44,16,24
3780,221,41,0,5,16,267,0,0,195,5827,45,20,1145
3781,327,120,0,0,15,205,0,0,227,1157,45,18,1148
3782,163,51,0,0,1,251,0,0,268,7741,40,20,344
3783,283,41,0,0,12,250,0,1,22,15924,46,24,1012
3784,485,41,0,0,78,241,1,1,238,9705,44,21,1407
3785,32,41,0,2,0,0,0,0,224,10088,41,17,692
3786,283,41,0,0,12,250,0,1,7,15920,41,24,615
3787,245,2,18,2,0,46,1,0,6,14101,40,17,1044
3788,245,2,1,0,0,0,1,0,100,5264,44,14,53
3789,32,94,0,0,6,245,0,0,219,10880,45,18,270
3790,477,41,0,0,41,25,0,1,230,1927,42,20,1051
3791,32,94,0,2,0,0,0,0,161,10088,45,24,752
3792,327,120,0,5,49,177,0,1,100,15154,46,9,787
3793,35,39,0,5,78,221,1,1,217,10477,40,15,725
3794,245,2,0,0,0,183,1,0,211,7456,46,15,544
3795,245,2,0,0,0,0,1,0,67,8297,40,15,993
3796,245,2,14,0,0,240,1,1,209,7974,43,14,461
3797,129,41,0,0,8,272,1,1,177,17731,45,24,380
3798,477,41,0,0,2,226,1,0,221,13063,40,19,551
3799,80,67,0,5,0,194,1,0,266,13874,43,16,692
3800,80,67,0,5,0,194,0,1,8,4492,45,16,434
3801,443,41,0,0,0,57,1,1,201,17812,46,22,1386
3802,32,94,0,0,82,26,0,0,153,13981,46,24,6
3803,245,2,0,5,0,0,1,1,227,15295,45,22,180
3804,221,41,0,5,6,231,0,0,181,3035,44,22,1145
3805,169,125,0,5,4,213,1,0,264,11096,45,22,248
3806,245,2,0,0,0,0,1,0,195,8336,42,15,505
3807,297,122,0,0,8,241,0,1,215,10488,43,22,732
3808,392,41,0,0,1,2,0,0,248,17420,42,23,1042
3809,192,41,0,5,11,225,0,0,248,9522,40,25,552
3810,245,2,0,0,15,240,1,0,248,17184,44,17,279
3811,88,74,0,0,38,2,0,0,67,11574,46,25,1115
3812,245,2,16,0,1,1,1,0,211,10471,40,16,562
3813,245,2,0,0,0,0,1,1,219,14558,46,23,421
3814,245,2,1,2,0,0,1,0,161,1167,44,25,914
3815,245,2,14,0,1,194,1,0,226,2668,45,17,552
3816,217,41,0,0,49,35,0,0,170,15340,40,19,595
3817,487,41,0,0,8,232,0,0,207,16818,41,25,483
3818,493,41,0,5,38,46,0,0,209,5688,40,17,1046
3819,245,2,1,0,1,1,1,0,182,12574,40,24,268
3820,313,41,0,0,60,135,1,0,248,15992,45,23,900
3821,392,41,0,0,38,35,0,0,228,1597,41,24,678
3822,493,41,0,0,38,101,0,0,199,6673,46,15,756
3823,477,41,0,0,35,34,0,0,211,1760,42,24,723
3824,493,41,0,0,38,101,1,0,195,6589,44,21,1138
3825,169,125,0,5,82,212,0,0,251,10714,44,25,225
3826,493,41,0,5,38,46,0,0,189,5978,40,19,243
3827,524,41,0,5,27,251,0,0,208,8999,42,15,517
3828,204,41,0,5,1,251,1,0,77,16275,45,20,250
3829,477,41,0,0,25,250,1,0,208,18255,40,25,803
3830,245,2,0,0,0,0,1,0,182,7822,42,25,1428
3831,493,41,0,5,38,46,0,0,195,5892,46,14,912
3832,245,2,0,0,1,147,1,0,195,3080,45,15,1199
3833,493,41,0,5,38,46,0,0,195,5701,41,22,1347
3834,245,2,16,0,0,194,1,0,226,15497,46,23,231
3835,283,41,0,0,70,101,0,0,170,4600,44,22,65
3836,126,72,0,0,8,199,0,0,177,4821,45,19,905
3837,493,41,0,5,38,46,0,0,208,5811,44,23,1097
3838,477,41,0,0,25,58,0,0,255,1692,42,19,264
3839,447,41,0,5,38,158,0,0,145,18617,42,18,786
3840,447,41,0,5,27,68,0,0,195,14473,42,25,819
3841,370,41,0,0,0,112,0,0,138,2578,45,25,340
3842,245,2,17,0,15,46,1,0,161,14428,43,23,437
3843,158,41,0,0,15,68,0,0,170,4218,46,22,729
3844,485,41,0,0,70,265,0,1,218,12818,42,24,239
3845,493,41,0,0,38,101,1,0,190,6871,40,21,278
3846,443,41,0,0,0,273,1,1,224,9182,44,17,1390
3847,289,109,0,0,25,34,0,0,221,16108,45,25,26
3848,257,41,0,0,78,227,0,0,210,12584,42,20,1176
3849,493,41,0,0,38,101,0,0,195,6911,41,16,330
3850,165,130,0,0,21,266,0,0,203,17520,45,19,373
3851,414,78,0,5,26,244,0,0,206,10144,40,19,711
3852,177,41,0,0,0,228,0,0,224,8866,45,18,1053
3853,221,41,0,6,0,0,1,0,252,17265,44,21,688
3854,13,74,0,3,0,0,0,0,182,14016,44,24,1254
3855,175,24,0,5,12,212,0,0,205,4199,45,15,261
3856,213,41,0,0,27,195,0,0,209,5784,44,21,1430
3857,245,2,17,0,0,262,1,0,182,14961,44,24,111
3858,245,2,14,2,0,0,1,0,186,18530,46,18,439
3859,245,2,0,0,0,0,1,0,23,1154,45,16,606
3860,403,48,0,0,34,37,0,0,232,17491,40,18,201
3861,392,41,0,0,9,21,1,0,242,709,41,19,120
3862,337,65,0,0,6,225,0,0,220,11982,46,14,1061
3863,493,41,0,0,38,101,0,0,190,6901,41,16,1285
3864,493,41,0,0,38,101,0,0,189,6486,46,16,1375
3865,245,2,0,2,0,0,1,0,217,3569,41,15,604
3866,32,94,0,2,0,0,0,0,173,10088,42,14,34
3867,221,41,0,5,13,258,0,1,196,5035,45,22,1361
3868,245,2,17,2,0,0,1,0,170,9490,40,19,403
3869,339,147,0,0,6,243,0,0,207,6018,43,20,535
3870,245,2,1,0,0,0,1,0,145,11593,45,18,488
3871,137,0,0,0,2,220,0,0,209,7386,45,23,599
3872,221,41,0,5,38,113,0,0,190,14482,42,18,1240
