,org,tld,ccs,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,day,month,hour
3608,255,83,0,0,0,221,1,0,24,4985,6,13,770
3609,5,90,0,0,0,109,1,0,96,5044,6,11,840
3610,241,26,0,0,35,46,0,0,195,7275,5,9,1135
3611,255,83,1,3,0,184,1,0,180,8084,5,17,261
3612,346,26,0,4,18,217,0,0,209,4390,0,17,1272
3613,187,3,16,2,0,0,0,0,199,1325,7,11,915
3614,218,26,0,0,24,256,0,0,153,1216,5,12,188
3615,305,26,0,0,2,22,1,0,198,8202,4,14,553
3616,6,32,0,0,67,134,0,0,233,172,5,13,453
3617,49,90,0,0,46,130,0,0,159,5541,3,9,470
3618,372,58,0,0,0,109,1,0,211,1133,6,16,1125
3619,187,3,1,0,0,256,1,0,140,117,5,10,910
3620,187,3,16,0,0,184,1,0,175,8107,5,15,386
3621,305,26,0,0,1,272,1,0,198,7793,6,11,1235
3622,22,58,0,1,0,0,0,0,153,5108,3,14,1062
3623,305,26,0,0,2,21,1,0,208,8306,3,15,134
3624,84,107,0,0,1,24,0,0,183,630,5,15,1308
3625,22,58,0,1,0,0,0,0,185,5108,6,20,67
3626,22,26,0,1,0,0,0,0,207,5108,7,14,1293
3627,57,90,0,0,0,89,1,0,216,5115,4,16,350
3628,224,26,0,0,67,156,1,0,165,645,6,9,1320
3629,292,90,0,0,15,208,0,0,179,2327,3,10,368
3630,63,90,0,0,13,217,1,0,120,6375,5,10,762
3631,321,24,0,0,16,224,0,0,149,1596,1,12,428
3632,292,90,0,0,15,227,0,0,178,3401,0,12,350
3633,405,26,0,0,11,248,1,0,197,6241,6,16,832
3634,215,90,0,0,46,205,0,0,173,1378,4,14,361
3635,270,41,0,0,67,209,1,0,177,2502,5,16,1373
3636,107,19,0,0,7,250,0,0,161,5340,7,9,465
3637,187,3,0,2,0,0,0,0,56,6204,7,18,149
3638,325,47,0,4,14,217,0,0,194,3501,1,17,639
3639,255,83,0,1,0,119,1,0,176,4389,3,14,77
3640,187,3,1,0,0,109,0,0,127,1389,1,20,410
3641,197,26,0,4,6,19,0,1,197,6159,6,14,1338
3642,233,26,0,4,57,119,0,0,151,671,6,11,42
3643,292,90,0,0,17,216,0,0,195,2630,0,11,279
3644,187,3,15,1,0,0,0,0,173,4762,3,10,970
3645,187,3,0,6,0,0,1,0,149,5486,7,12,920
3646,270,41,0,0,57,196,1,0,177,942,6,12,834
3647,167,26,0,0,46,89,0,0,175,516,7,10,1191
3648,305,26,0,0,13,3,0,0,77,6516,5,9,1239
3649,22,58,0,1,0,0,0,0,149,5108,4,10,12
3650,187,3,0,0,0,207,1,0,140,6418,2,10,74
3651,151,26,0,4,1,245,1,0,214,7148,7,18,258
3652,255,83,0,0,0,13,1,0,203,5355,6,16,476
3653,140,26,0,1,0,0,0,0,185,5108,1,15,186
3654,389,26,0,6,0,207,0,0,199,8108,1,18,98
3655,5,90,0,0,1,226,0,0,186,2217,2,9,1139
3656,172,26,0,0,1,13,0,0,153,4737,6,10,470
3657,22,58,0,1,0,0,0,0,188,5108,1,14,1224
3658,72,26,0,0,71,191,0,1,173,1630,1,19,323
3659,187,3,0,0,0,0,1,0,184,2564,3,13,363
3660,380,26,0,0,33,180,1,1,175,8704,6,14,850
3661,255,83,0,4,0,109,1,0,203,869,5,9,178
3662,380,26,0,0,23,85,0,0,183,8127,1,14,141
3663,121,104,0,0,24,134,0,0,159,534,7,12,1107
3664,108,78,0,0,26,5,0,0,172,3098,7,16,690
3665,241,26,0,0,0,13,0,0,171,4661,7,12,1195
3666,380,26,0,0,17,30,0,1,179,7018,6,10,570
3667,268,26,0,0,57,191,0,0,169,1531,5,9,1145
3668,187,3,0,0,0,233,1,1,149,4685,4,13,260
3669,187,3,13,0,0,0,1,0,159,1986,6,12,565
3670,187,3,13,0,0,1,0,0,140,1025,2,12,1413
3671,305,26,0,0,0,272,1,0,182,8015,3,9,317
3672,81,90,0,0,46,126,1,0,177,1178,6,12,266
3673,163,26,0,0,8,244,0,1,190,5861,6,13,831
3674,305,26,0,0,0,271,1,0,194,8003,2,9,1391
3675,187,3,1,0,1,57,1,0,157,6073,5,10,362
3676,255,83,0,6,0,0,1,0,173,2337,0,10,474
3677,137,26,0,0,1,233,0,0,132,7377,4,20,158
3678,204,40,0,0,0,245,1,0,96,6345,1,19,525
3679,386,26,0,0,35,99,0,0,163,3563,3,19,706
3680,255,83,0,0,13,2,0,0,173,6257,4,14,365
3681,405,26,0,0,17,263,0,0,4,7025,7,14,859
3682,255,83,0,4,1,221,1,0,204,911,7,11,1180
3683,22,58,0,0,33,148,0,0,190,354,3,17,1343
3684,151,24,0,4,0,256,1,0,215,4892,2,13,1319
3685,22,58,0,0,57,22,0,0,153,6347,1,16,5
3686,81,90,0,0,35,185,1,0,120,2848,6,16,1118
3687,386,26,0,0,35,99,0,0,164,3669,5,16,419
3688,187,3,0,2,0,0,0,0,190,7276,6,10,581
3689,187,3,15,0,0,0,1,0,184,297,2,11,120
3690,137,26,0,0,35,68,0,0,151,373,2,11,935
3691,22,58,0,0,67,226,0,0,3,3734,5,18,1086
3692,405,26,0,0,11,241,0,0,220,5830,5,15,110
3693,255,83,0,0,0,221,0,0,24,4176,5,19,1022
3694,187,3,0,0,1,1,1,0,175,4672,2,13,659
3695,218,26,0,0,6,196,1,0,161,5827,2,12,1376
3696,386,26,0,4,35,46,0,0,164,3009,4,19,559
3697,5,90,0,0,1,126,1,0,127,705,5,10,314
3698,107,114,0,0,74,234,1,0,220,4693,5,12,153
3699,187,3,1,0,1,13,1,0,132,8104,4,20,557
3700,325,47,0,4,3,156,0,0,132,8142,2,8,785
3701,137,26,0,0,1,233,0,0,187,6902,4,11,1090
3702,380,26,0,0,5,10,0,0,73,6297,6,11,1247
3703,218,26,0,0,46,68,0,0,187,3890,2,18,415
3704,22,26,0,1,0,0,0,0,157,5108,3,17,1359
3705,151,24,0,4,24,228,0,0,186,821,5,14,183
3706,217,58,0,4,46,24,0,1,199,4839,5,11,721
3707,255,83,0,0,0,221,0,0,24,2491,6,20,1291
3708,187,3,13,0,0,0,1,0,179,7894,5,11,958
3709,170,26,0,0,24,46,1,0,192,1393,6,20,162
3710,386,26,0,0,35,99,0,0,163,3457,6,11,1199
3711,22,26,0,0,3,12,0,0,153,6186,7,17,1306
3712,292,90,0,0,17,216,0,0,180,2767,0,17,288
3713,238,26,0,4,46,227,0,0,221,113,6,14,1259
3714,187,3,13,6,0,0,1,0,223,1368,6,11,1429
3715,297,46,0,0,8,209,0,0,159,1024,2,17,1179
3716,303,26,0,0,2,230,0,0,182,4813,5,16,1180
3717,405,26,0,0,2,210,0,0,213,4489,1,11,90
3718,270,96,0,0,67,200,0,0,186,4433,1,12,602
3719,405,26,0,0,14,246,0,0,195,6116,6,12,942
3720,392,90,0,2,0,0,0,0,3,5108,6,11,211
3721,380,26,0,0,3,26,1,0,11,6411,5,20,516
3722,305,26,0,0,1,57,1,0,157,5995,4,12,1266
3723,305,26,0,0,0,276,1,1,180,7828,5,18,1243
3724,196,5,0,4,0,221,1,0,198,1798,5,19,295
3725,163,26,0,0,15,253,0,1,179,7799,3,17,113
3726,386,26,0,4,35,46,1,0,171,3037,2,20,490
3727,386,26,0,0,35,99,0,0,161,3651,3,19,661
3728,255,83,0,4,0,0,1,0,193,1365,0,19,661
3729,163,26,0,0,12,248,0,1,161,7428,3,10,185
3730,270,96,0,0,67,200,0,0,183,4430,6,16,461
3731,386,26,0,0,35,99,0,0,194,3672,5,10,506
3732,22,58,0,1,0,0,0,0,163,5108,6,15,92
3733,191,3,1,1,0,35,1,0,127,4674,4,16,651
3734,5,90,0,0,0,207,1,0,104,2968,4,11,906
3735,83,65,0,4,15,234,0,0,134,4249,5,12,1007
3736,167,26,0,0,1,1,0,0,22,7371,7,20,1136
3737,114,90,0,0,15,259,0,1,87,621,6,10,346
3738,386,26,0,0,35,99,0,0,161,3561,1,10,1218
3739,325,47,0,4,6,202,0,0,151,2469,1,4,785
3740,187,3,1,0,0,0,1,0,96,2915,1,12,638
3741,292,90,0,0,15,216,0,0,165,3015,0,12,280
3742,387,91,0,0,0,119,1,0,180,5244,1,13,21
3743,10,46,0,2,0,0,0,0,132,8261,3,17,1339
3744,331,102,0,0,40,43,0,0,216,4011,3,9,1389
3745,165,26,0,0,1,1,1,0,153,7066,6,19,278
3746,270,41,0,0,57,210,1,0,177,3388,6,12,308
3747,187,3,13,0,0,109,1,0,172,963,5,10,545
3748,187,3,0,0,13,109,1,0,199,4437,6,20,406
3749,305,26,0,0,1,273,1,0,26,8076,7,12,967
3750,292,90,0,0,16,208,0,0,178,2408,4,14,374
3751,248,26,0,0,0,256,1,1,176,4771,2,20,1338
3752,141,26,0,4,25,20,1,0,171,6071,5,20,754
3753,255,83,0,0,0,68,1,0,206,7065,5,13,474
3754,386,26,0,0,35,99,0,0,157,3447,2,20,1321
3755,187,3,0,0,1,256,0,0,165,4401,6,20,512
3756,22,58,0,1,0,0,0,0,180,5108,6,10,725
3757,386,26,0,0,35,99,0,0,163,3585,3,20,122
3758,83,102,0,0,19,27,0,0,190,2925,1,16,1427
3759,187,3,1,0,0,0,1,0,157,7077,3,18,556
3760,49,90,0,0,35,126,0,0,167,5588,5,9,454
3761,297,46,0,0,74,196,0,0,153,626,2,10,237
3762,165,26,0,0,6,240,0,0,205,5276,5,20,481
3763,171,26,0,0,24,119,0,0,138,797,2,16,329
3764,81,90,0,0,35,196,1,0,187,2414,6,19,506
3765,287,26,0,0,22,266,0,0,167,1441,4,9,1032
3766,214,26,0,0,35,89,0,1,222,1913,5,12,627
3767,151,26,0,4,1,245,1,0,190,7331,6,17,360
3768,349,40,15,1,0,0,0,0,186,5088,1,12,360
3769,43,26,0,0,67,110,0,0,176,463,6,12,1318
3770,280,26,0,0,18,277,0,0,226,7608,0,12,1281
3771,409,90,0,0,0,134,1,1,167,6873,7,20,361
3772,252,26,0,0,1,245,0,0,192,278,7,13,780
3773,81,90,0,0,8,18,1,1,204,8125,7,13,1345
3774,405,26,0,0,6,224,1,0,202,5237,2,15,97
3775,255,83,0,0,1,24,1,0,157,607,7,13,1249
3776,255,83,0,6,0,0,1,0,22,192,0,13,284
3777,292,90,0,0,15,219,0,0,200,3155,0,13,322
3778,385,52,0,0,13,68,1,0,165,8526,2,9,334
3779,227,69,0,0,1,126,0,0,145,6172,7,14,131
3780,305,26,0,0,0,272,1,1,213,7751,1,11,1151
3781,121,104,0,0,24,134,0,0,165,540,1,19,1368
3782,49,90,0,0,46,147,0,0,161,5697,6,11,1075
3783,405,26,0,0,9,239,0,0,196,5650,4,20,990
3784,187,3,15,0,0,1,1,0,168,8113,7,19,1399
3785,197,26,0,4,6,11,1,1,168,5694,6,15,255
3786,270,41,0,0,67,205,1,0,177,2016,3,16,37
3787,151,24,0,4,1,243,1,1,176,2092,7,18,476
3788,187,3,13,0,0,245,1,0,203,8459,1,20,581
3789,255,83,0,6,0,184,1,0,161,8321,2,15,122
3790,187,3,1,0,0,221,0,0,178,6805,7,13,325
3791,255,83,0,0,0,221,1,0,24,3106,6,12,969
3792,187,3,1,0,0,0,1,0,190,8175,1,19,213
3793,168,26,0,0,1,256,0,0,153,2303,6,14,671
3794,255,83,0,1,0,0,0,0,169,2690,7,18,1414
3795,149,26,0,0,0,138,0,0,157,7745,4,14,71
3796,108,78,0,0,8,97,1,1,173,707,5,13,635
3797,163,26,0,4,57,156,0,0,182,4439,2,19,118
3798,405,26,0,0,9,241,1,0,204,5917,2,14,670
3799,246,26,0,0,1,248,1,0,104,2661,0,14,593
3800,292,90,0,0,16,219,0,0,178,3229,0,14,310
3801,380,26,0,0,20,92,0,0,9,75,4,14,1410
3802,384,14,0,4,32,252,0,0,87,4821,1,12,753
3803,187,3,0,0,0,184,0,0,6,5514,6,11,1183
3804,386,26,0,0,35,99,0,0,163,3544,5,14,1241
3805,218,26,0,0,11,220,0,1,197,5134,2,11,1375
3806,187,3,0,0,0,233,0,0,1,1526,6,15,461
3807,114,90,0,0,53,148,1,0,193,1204,5,11,558
3808,384,14,0,4,23,229,0,0,172,4192,6,17,464
3809,371,26,0,0,27,260,1,0,175,479,1,20,663
3810,187,3,13,0,1,24,1,1,150,462,3,13,162
3811,141,26,0,4,25,30,0,0,190,6657,3,10,1098
3812,187,3,0,0,0,0,1,0,143,8636,1,14,564
3813,305,26,0,0,5,8,1,1,210,120,3,15,1169
3814,187,3,19,0,1,184,1,0,218,7340,7,19,565
3815,232,26,0,1,1,217,1,0,222,7163,0,19,126
3816,81,90,0,0,46,134,1,0,163,1523,3,18,1381
3817,292,90,0,0,17,216,0,0,198,2777,0,18,317
3818,235,26,0,0,67,196,0,0,178,5238,7,9,965
3819,255,83,0,6,0,0,0,0,186,6367,0,9,497
3820,187,3,15,0,0,184,1,0,200,3300,6,14,432
3821,187,3,13,0,0,1,0,0,173,2464,1,13,372
3822,255,83,0,4,0,1,1,0,217,1702,7,15,1291
3823,141,26,0,4,57,215,0,0,157,2516,1,13,346
3824,255,83,0,4,0,207,1,0,143,5266,3,20,1323
3825,63,90,0,0,13,204,1,0,112,5428,1,16,1175
3826,187,3,1,0,0,184,1,0,134,6178,1,18,588
3827,386,26,0,0,35,99,0,0,161,3834,1,12,255
3828,173,26,0,0,0,256,0,0,149,1505,7,18,133
3829,380,26,0,0,5,19,0,0,118,6603,2,18,1146
3830,171,26,0,0,35,119,0,0,171,409,6,16,382
3831,187,3,0,0,0,0,0,0,140,7480,2,10,579
3832,262,39,0,0,5,218,0,0,203,5977,7,15,33
3833,353,26,0,0,1,35,0,0,219,2784,7,15,444
3834,392,90,0,2,0,0,0,0,120,5108,2,11,1023
3835,65,24,0,4,1,1,0,0,178,8309,0,11,264
3836,81,90,0,0,35,185,0,0,183,374,5,10,778
3837,249,1,0,4,67,57,1,0,143,7800,5,13,260
3838,292,90,0,0,17,229,0,0,178,3411,0,13,359
3839,224,26,0,0,67,205,1,0,172,1366,4,16,911
3840,187,3,17,0,0,109,0,0,157,4595,6,18,442
3841,22,58,0,1,0,0,0,0,196,5108,2,16,66
3842,22,58,0,1,0,0,0,0,164,5108,5,15,27
3843,22,58,0,1,0,0,0,0,140,5108,3,15,2
3844,81,90,0,0,35,224,1,0,171,4513,4,20,452
3845,187,3,15,0,1,24,1,0,167,946,3,20,180
3846,368,26,0,0,0,109,0,0,184,2061,6,14,1363
3847,236,89,0,0,0,68,0,0,145,6670,1,13,484
3848,372,58,0,0,0,184,1,0,226,1517,1,16,1250
3849,380,26,0,0,3,65,0,0,50,8416,2,9,426
3850,2,26,0,6,0,109,1,0,140,7625,3,18,538
3851,82,58,0,4,46,35,0,0,187,7823,1,20,583
3852,49,90,0,0,46,138,0,0,180,5626,4,12,1305
3853,165,26,0,0,2,200,1,0,161,26,5,18,577
3854,141,26,0,4,32,264,1,0,230,6954,6,17,88
3855,151,26,0,4,1,245,1,0,206,6648,6,16,198
3856,187,3,0,6,0,1,1,0,112,6253,6,10,215
3857,274,26,1,0,57,24,0,0,127,7810,1,19,247
3858,92,26,0,0,6,217,0,0,182,3046,4,12,1021
3859,121,116,0,4,46,202,0,1,93,5059,5,12,1123
3860,187,3,1,0,0,207,0,0,199,2006,3,20,91
3861,81,90,0,0,46,126,1,0,132,1656,7,15,590
3862,366,58,0,0,0,13,1,0,140,3068,5,11,241
3863,255,83,0,6,0,0,0,0,45,125,7,9,955
3864,305,26,0,0,0,35,1,0,145,374,5,9,997
3865,63,90,0,0,24,208,1,0,104,7533,2,16,165
3866,325,47,0,4,9,200,0,0,165,749,5,13,696
3867,351,26,0,0,13,78,0,0,138,7593,0,13,429
3868,386,26,0,0,35,99,0,0,163,3675,3,10,1215
3869,203,26,0,0,7,216,0,0,161,8466,1,16,204
3870,81,90,0,0,15,5,0,0,173,7029,2,13,253
3871,187,3,0,0,0,0,1,1,104,6480,5,12,446
3872,405,26,0,0,12,251,0,0,67,6537,3,15,11
3873,187,3,1,0,0,0,1,0,132,4970,4,10,330
3874,386,26,0,0,35,99,0,0,163,3474,3,19,708
3875,82,58,0,0,24,46,0,0,149,5692,4,18,737
3876,151,26,0,4,1,245,1,0,187,7229,1,10,156
3877,22,58,0,1,0,0,0,0,132,5108,2,14,1289
3878,81,90,0,0,35,191,1,0,187,2345,6,19,478
3879,167,26,0,4,35,110,0,0,164,7195,6,13,1307
3880,385,52,0,0,13,35,1,0,185,8041,6,6,782
3881,331,102,0,0,15,12,0,0,225,2292,5,14,1147
3882,218,26,0,0,71,130,1,0,173,4312,3,12,454
3883,380,26,0,0,33,182,1,0,184,8620,1,10,591
3884,325,47,0,4,5,156,0,0,175,7529,3,17,674
3885,10,46,0,2,0,0,0,0,157,7093,6,14,1322
3886,187,3,0,6,0,0,1,0,112,6638,6,11,32
3887,218,26,0,0,5,205,1,1,173,6737,4,10,1373
3888,255,83,0,0,0,221,0,0,24,2569,7,20,391
3889,81,90,0,0,35,185,1,0,174,1963,3,16,596
3890,187,3,11,0,0,119,1,0,149,978,1,13,387
3891,187,3,0,0,0,207,1,0,201,3079,2,19,262
3892,0,26,0,6,0,1,1,0,134,7031,7,11,224
3893,171,26,0,0,24,156,0,0,163,901,1,18,637
3894,255,83,0,4,35,256,1,0,199,3332,0,18,53
3895,163,26,0,0,12,248,0,1,161,7495,4,18,1366
3896,151,24,0,4,13,89,1,0,159,7092,2,11,1158
3897,346,26,0,4,46,130,0,0,186,8260,3,14,167
3898,187,3,0,0,0,256,1,0,145,4568,3,19,846
3899,246,26,0,0,1,215,1,1,104,2026,0,19,441
3900,187,3,16,0,24,267,0,0,76,6618,6,10,299
3901,270,96,0,0,67,208,1,0,192,4965,5,14,825
3902,274,26,0,0,1,245,0,0,151,8420,3,11,1101
3903,346,26,0,4,18,218,0,0,209,4449,5,20,1047
3904,171,26,0,0,24,24,0,0,179,8625,5,19,538
3905,121,93,0,0,57,167,0,0,229,1046,5,16,1339
3906,292,90,0,0,16,216,0,0,172,2678,0,16,1423
3907,386,26,0,0,35,99,0,0,161,3464,3,20,1267
3908,59,26,0,0,0,78,1,0,177,7824,4,20,1001
3909,384,14,0,4,50,10,0,0,171,7361,5,14,429
3910,187,3,0,0,1,207,1,0,163,5420,1,19,167
3911,380,26,0,0,3,269,0,0,195,5293,7,13,537
3912,315,26,0,0,46,156,0,0,165,547,6,10,539
3913,44,58,0,0,35,89,0,0,127,3902,1,15,1052
3914,326,24,0,6,0,0,0,0,186,7288,6,20,843
3915,187,3,19,2,0,0,0,0,178,210,5,13,227
3916,167,26,0,0,0,24,0,0,192,3134,5,11,1109
3917,255,83,0,4,1,233,1,0,172,883,5,12,628
3918,141,26,0,4,25,20,0,0,184,6622,3,20,768
3919,346,26,0,4,18,218,0,0,210,4451,0,20,699
3920,255,83,0,4,0,207,0,0,171,7288,7,14,217
3921,187,3,18,0,0,0,1,0,176,6265,2,18,559
3922,218,26,0,0,67,99,0,0,177,2162,1,17,829
3923,405,26,0,0,2,210,0,0,3,4487,4,18,638
3924,371,26,0,0,3,218,0,0,176,2904,1,16,538
3925,286,26,0,0,9,203,0,0,198,578,6,10,463
3926,218,26,0,0,57,99,1,0,138,4129,2,16,362
3927,187,3,0,0,1,267,1,0,5,7530,4,19,361
3928,187,3,0,1,0,0,0,0,153,5108,2,13,619
3929,292,90,0,0,16,220,0,0,178,3762,0,13,300
3930,292,90,0,0,16,216,0,0,169,2690,0,13,369
3931,280,26,0,0,43,88,0,1,214,7772,0,13,1284
3932,187,3,0,1,0,233,1,0,200,4830,6,20,1010
3933,292,90,0,0,16,216,0,0,179,2909,0,20,303
3934,165,26,0,0,71,134,0,0,204,477,6,10,920
3935,187,3,1,0,0,109,1,0,143,2980,1,20,476
3936,171,26,0,0,35,13,0,0,188,493,7,12,497
3937,225,45,0,1,0,184,0,0,120,284,2,20,1422
3938,292,90,0,0,16,216,0,0,174,2596,0,20,301
3939,405,26,0,0,20,272,0,0,180,7192,3,16,1104
3940,255,83,0,0,0,221,0,0,24,2669,5,11,75
3941,405,26,0,0,18,262,0,0,219,6832,6,10,996
3942,305,26,0,0,0,24,1,0,168,5683,1,11,518
3943,292,90,0,0,16,208,0,0,167,2363,2,20,345
3944,405,26,0,0,6,224,0,0,233,5186,2,12,797
3945,187,3,0,2,0,0,0,0,213,674,1,10,1400
3946,187,3,1,0,0,1,1,0,161,1121,1,13,410
3947,255,83,0,0,0,221,0,0,24,3005,1,19,1370
3948,380,26,0,0,5,9,0,0,28,6344,7,11,1127
3949,22,58,0,1,0,0,0,0,145,5108,7,10,15
3950,187,3,0,0,0,207,1,0,184,6499,7,20,301
3951,187,3,17,0,1,184,1,0,153,4088,5,19,488
3952,171,26,0,0,1,13,0,0,163,8284,1,15,350
3953,41,87,0,0,0,109,1,0,32,619,6,15,474
3954,167,26,14,0,24,267,1,0,157,6542,1,20,250
3955,305,26,0,0,1,68,1,0,178,6538,3,10,1046
3956,81,90,0,0,35,191,1,0,112,3048,6,16,1114
3957,82,58,0,4,35,78,0,0,145,2062,5,16,707
3958,380,26,0,0,7,27,0,0,63,6667,6,13,1248
3959,217,58,0,4,0,109,0,0,199,2887,5,18,909
3960,255,83,0,1,0,0,1,0,153,1586,0,18,974
3961,151,24,0,4,24,228,0,0,183,604,7,20,1426
3962,24,23,0,4,57,216,0,1,178,5524,6,14,723
3963,187,3,0,2,0,0,1,0,204,30,5,20,551
3964,204,40,0,0,0,184,1,0,143,5813,1,9,526
3965,197,26,0,4,0,52,0,1,208,7722,1,16,146
3966,81,90,0,0,35,156,0,1,193,2532,2,15,1
3967,187,3,0,1,0,0,1,0,185,2106,4,10,798
3968,151,24,0,4,13,239,1,1,213,1714,2,14,1216
3969,305,26,0,0,0,238,1,0,153,6684,3,18,1245
3970,197,26,0,4,3,15,1,0,174,6162,6,13,1335
3971,57,90,0,4,3,68,1,0,120,504,4,16,1329
3972,255,83,0,0,0,221,0,0,24,3607,4,20,994
3973,270,41,0,0,57,209,1,0,177,3403,7,12,1377
3974,83,102,0,0,17,17,0,0,233,2123,2,12,1414
3975,5,90,0,0,1,235,0,0,184,4216,2,20,425
3976,255,83,0,4,0,109,1,0,205,871,2,15,123
3977,272,26,0,0,3,200,0,0,169,4691,5,17,1328
3978,382,26,0,4,3,216,1,0,77,3,1,14,552
3979,380,26,0,0,3,275,0,0,229,5845,4,20,1149
3980,386,26,0,4,24,46,1,0,164,3117,1,13,1338
3981,81,90,0,0,35,156,1,0,168,2118,3,18,372
3982,187,3,0,0,0,184,1,0,87,447,4,10,997
3983,187,3,3,0,0,0,1,0,66,686,2,13,458
3984,218,26,0,0,67,99,0,1,159,2153,4,17,825
3985,225,45,0,1,0,0,0,0,76,5108,5,15,402
3986,262,39,0,0,27,263,0,0,187,7917,2,17,42
3987,218,26,0,0,77,180,0,1,164,1241,2,15,1139
3988,187,3,0,2,0,0,0,0,214,483,5,19,1414
3989,386,26,0,0,24,99,0,0,157,3486,2,16,1249
3990,232,26,0,1,46,130,0,0,169,6359,6,15,988
3991,255,83,0,0,0,68,1,1,205,7042,5,16,479
3992,187,3,13,6,0,0,0,1,220,4533,2,11,1408
3993,172,26,0,0,1,267,0,0,150,4552,3,10,391
3994,337,24,0,0,5,202,1,0,96,228,1,14,286
3995,255,83,0,1,0,68,1,0,188,322,0,14,494
3996,199,84,0,0,0,267,0,0,187,8661,3,11,750
3997,215,90,0,0,13,185,0,0,187,1353,3,12,831
3998,187,3,0,0,0,207,1,0,167,5097,3,20,191
3999,167,26,0,4,13,24,0,1,164,5593,5,11,1065
4000,386,26,0,0,35,99,0,0,164,3457,5,11,263
4001,83,102,0,0,25,30,0,0,195,2312,4,12,1390
4002,305,26,0,0,1,46,1,0,159,5776,6,17,433
4003,187,3,0,0,13,207,1,0,145,8063,7,11,386
4004,63,90,0,0,35,255,1,1,212,6934,3,10,728
4005,218,26,0,0,3,252,0,1,190,7563,1,19,1077
4006,22,26,0,1,0,0,0,0,209,5108,4,10,1313
4007,305,26,0,0,1,35,1,0,169,5870,3,11,1151
4008,305,26,0,0,13,272,1,1,194,7897,5,12,1002
4009,405,26,0,0,17,262,0,0,11,6903,1,11,1003
4010,187,3,15,0,1,184,1,0,177,3104,6,19,245
4011,187,3,1,0,0,109,1,0,150,8262,7,12,138
4012,80,58,0,4,28,37,1,0,216,7558,1,14,746
4013,80,58,1,0,71,99,0,0,2,7901,6,13,242
4014,256,26,0,0,11,224,0,0,173,1344,4,12,1058
4015,107,19,0,0,11,15,0,0,216,5646,2,16,875
4016,187,3,0,0,0,267,1,0,153,8014,6,20,1347
4017,187,3,13,0,0,109,1,0,157,4212,6,18,130
4018,241,26,0,0,0,24,0,0,127,5600,2,20,355
4019,384,41,0,4,67,138,0,0,104,772,2,11,1093
4020,386,26,0,0,35,99,0,0,165,3696,3,10,660
4021,183,26,0,6,0,0,1,0,145,4997,3,11,298
4022,81,90,0,0,71,220,0,1,187,5280,5,15,760
4023,385,52,0,2,46,99,1,0,204,7012,2,12,1255
4024,51,26,0,0,57,130,1,0,157,1124,6,17,370
4025,187,3,16,0,0,0,1,0,150,7027,5,10,341
4026,187,3,0,1,0,0,0,0,223,6011,1,13,497
4027,255,83,0,4,0,0,1,0,193,1277,6,12,473
4028,59,26,0,0,67,147,0,0,171,2476,6,16,622
4029,224,26,0,4,0,245,1,0,151,6639,4,15,325
4030,5,90,0,0,0,2,1,1,157,5790,7,9,531
4031,405,26,0,0,10,238,0,0,63,5893,6,13,20
4032,386,26,0,0,35,99,0,0,163,3481,1,20,397
4033,229,25,0,4,1,222,0,0,171,1395,0,20,326
4034,72,26,0,0,71,200,0,1,175,1730,1,20,638
4035,287,26,0,0,34,272,0,0,184,2143,5,15,1168
4036,405,26,0,0,9,241,0,0,192,5970,3,14,462
4037,187,3,1,2,0,0,0,0,164,330,4,18,681
4038,187,3,15,0,0,109,1,0,159,4835,6,9,1055
4039,387,91,0,0,0,119,1,0,180,5148,2,11,1031
4040,386,26,0,0,35,99,0,0,159,3553,1,14,825
4041,255,83,0,6,0,1,0,0,132,7341,3,16,1212
4042,255,83,0,6,0,184,1,0,161,8321,2,15,484
4043,386,26,0,0,35,99,0,0,163,3920,7,20,870
4044,187,3,21,0,0,207,1,0,134,5672,7,13,538
4045,187,3,1,1,0,1,1,0,140,295,2,12,468
4046,187,3,0,2,0,0,1,0,219,5279,2,13,517
4047,184,90,0,0,3,230,0,1,96,5737,7,17,1017
4048,386,26,0,4,35,46,0,0,163,3040,7,17,482
4049,22,58,0,1,0,0,0,0,164,5108,7,12,17
4050,187,3,0,0,0,184,1,0,177,7269,2,10,1413
4051,107,114,0,0,3,237,1,0,220,4763,7,16,622
4052,187,3,0,2,0,0,0,0,190,7276,2,10,1015
4053,187,3,0,0,0,267,1,0,149,7518,6,19,360
4054,241,26,0,0,24,46,0,0,198,7593,2,10,133
4055,386,26,0,0,35,99,0,0,161,3540,5,10,1230
4056,10,46,0,6,0,109,0,0,138,8642,4,11,1409
4057,292,90,0,0,16,220,0,0,178,3197,0,11,301
4058,240,26,0,0,19,121,1,1,111,8453,3,14,1215
4059,255,83,0,4,0,109,0,0,149,7420,6,16,987
4060,22,58,0,1,0,0,0,0,164,5108,7,10,1415
4061,255,83,0,0,0,221,0,0,24,3356,6,12,1059
4062,72,26,0,0,67,191,0,0,174,1506,1,12,463
4063,292,90,0,0,18,226,0,0,178,3893,0,12,305
4064,81,90,0,0,35,138,1,0,151,1501,5,20,168
4065,22,58,0,1,0,0,0,0,172,5108,5,12,85
4066,72,26,0,0,67,210,1,0,194,4195,1,9,153
4067,5,90,0,0,1,200,0,0,179,1083,4,15,970
4068,405,26,0,0,15,259,0,0,211,6769,4,13,1027
4069,126,14,0,4,28,228,1,0,134,5273,7,13,160
