,org,tld,ccs,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,day,month,hour,label
6762,32,91,0,2,0,0,0,0,60,4,4,11,13.55,3
6763,421,39,0,0,1,12,0,0,39,11621,1,20,15.816666666666665,0
6764,238,2,0,0,25,117,1,0,63,109544,1,10,14.583333333333336,0
6765,32,64,0,0,18,192,1,0,99,75865,1,11,1.1166666666666667,3
6766,238,2,0,0,0,5,1,0,29,13006,5,20,13.416666666666664,2
6767,301,39,0,0,24,182,1,0,185,82951,6,12,6.466666666666668,3
6768,280,106,0,0,21,124,1,0,30,90210,4,17,5.7333333333333325,0
6769,301,39,0,0,19,151,1,1,153,68222,5,15,6.333333333333332,0
6770,341,117,0,0,9,29,0,0,99,37865,0,15,14.416666666666664,3
6771,421,39,0,0,6,38,0,0,123,18649,6,19,2.5,0
6772,332,133,0,0,7,67,0,0,65,43313,1,19,15.016666666666667,1
6773,382,39,0,0,14,105,0,1,99,98324,0,9,2.1166666666666667,1
6774,481,39,0,0,4,19,0,0,37,27016,4,19,16.15,0
6775,382,39,0,0,14,100,1,1,69,83212,2,14,15.083333333333336,1
6777,54,39,0,0,7,18,1,0,62,28836,0,15,0.1,0
6778,481,39,0,0,4,19,0,0,39,28001,5,20,14.566666666666665,0
6779,186,39,0,6,24,61,0,0,26,44657,2,20,2.0166666666666666,3
6780,275,39,0,0,4,26,0,0,45,20366,3,15,20.0,1
6781,335,75,0,0,0,4,1,0,32,1210,0,9,3.7666666666666666,0
6782,287,118,0,0,5,33,0,0,27,28187,0,14,8.066666666666666,0
6783,473,39,0,0,23,122,0,0,77,71146,2,20,10.283333333333333,1
6784,32,91,0,0,22,146,1,0,70,69781,4,14,0.2333333333333333,3
6785,238,2,0,0,0,1,1,0,22,2565,5,14,21.9,2
6786,214,39,0,0,4,12,0,0,49,6102,2,9,21.25,0
6787,238,2,3,0,0,2,1,0,32,42418,2,11,11.833333333333336,2
6788,238,2,0,0,0,31,1,0,37,19847,5,20,17.516666666666666,2
6789,449,91,0,6,0,15,0,0,52,16292,0,15,8.85,0
6790,294,39,0,0,6,31,0,0,23,36881,4,17,16.133333333333333,3
6791,403,75,0,6,33,88,0,0,54,45883,4,14,17.683333333333334,0
6792,234,126,0,7,0,8,0,0,39,2672,1,9,15.6,0
6793,390,39,0,0,6,26,0,0,26,11742,5,13,10.533333333333333,0
6794,221,39,0,0,5,20,1,0,39,32679,4,10,8.616666666666667,3
6795,221,39,0,0,5,18,0,0,44,10547,3,9,10.533333333333333,3
6796,237,39,0,0,12,56,0,1,98,58471,0,16,1.5666666666666669,3
6797,481,39,0,0,4,19,0,0,35,26876,6,20,6.216666666666668,0
6798,301,39,0,0,6,37,0,1,12,28629,4,12,21.766666666666666,0
6799,238,2,0,0,0,0,1,0,33,2093,5,13,22.766666666666666,2
6800,481,39,0,0,4,19,0,0,35,27317,6,10,7.5,0
6801,238,2,4,0,2,8,0,0,45,4885,1,20,13.0,2
6802,238,2,2,2,0,0,0,0,16,5121,6,11,10.933333333333335,2
6803,392,45,0,0,38,130,0,0,71,85386,4,18,11.25,3
6804,32,39,0,0,4,49,1,1,62,39874,4,20,4.95,0
6805,290,152,0,0,16,58,0,0,28,16108,1,19,15.45,3
6806,90,117,0,6,1,10,1,0,60,3453,5,12,13.616666666666667,0
6807,238,2,0,0,0,3,1,1,78,12081,6,19,20.8,2
6808,238,2,0,0,2,8,1,0,56,8175,1,19,18.566666666666666,2
6809,335,75,0,0,0,4,1,0,32,1210,0,9,15.3,0
6810,170,23,0,6,14,33,0,0,35,17779,0,10,9.6,3
6811,404,38,0,7,0,0,0,0,57,696,3,12,14.283333333333333,0
6812,475,39,0,0,8,45,1,0,104,71795,1,20,15.783333333333333,3
6813,382,39,0,0,12,108,0,0,121,99283,4,15,7.2333333333333325,1
6814,206,39,1,0,2,13,0,0,50,2284,0,20,7.5,2
6815,335,75,0,0,0,4,1,0,32,1210,0,9,15.566666666666665,0
6816,68,126,0,0,5,20,0,0,21,37225,5,10,16.666666666666668,0
6817,473,39,0,0,32,211,0,1,96,93312,6,18,9.2,1
6818,483,127,0,0,0,21,1,0,70,11028,1,19,2.6166666666666667,0
6819,32,91,0,2,0,0,0,0,48,4,5,10,0.016666666666666666,3
6820,118,38,0,0,5,29,0,0,46,7667,0,10,18.58333333333333,3
6821,238,2,1,0,0,6,1,0,39,2199,4,13,21.86666666666667,2
6822,389,91,0,0,8,26,0,0,33,6037,5,17,12.633333333333333,3
6823,238,2,0,0,0,9,1,1,52,10375,0,14,11.416666666666664,2
6824,465,39,0,0,1,21,1,0,160,33555,6,13,16.45,0
6825,125,91,0,0,1,7,0,0,104,2616,4,19,15.483333333333333,0
6826,238,2,1,0,0,2,1,0,38,3440,6,18,18.58333333333333,2
6827,221,39,0,0,3,12,0,0,96,9733,6,10,13.15,3
6828,336,39,0,0,11,37,0,0,116,42963,1,12,10.283333333333333,0
6829,473,39,0,0,17,143,0,0,134,89405,6,20,9.1,1
6830,283,39,0,0,4,18,0,0,102,17060,6,12,19.133333333333333,3
6831,285,95,0,0,2,17,0,0,15,18199,5,12,19.1,3
6832,465,39,0,0,30,69,1,0,47,104308,2,10,3.2666666666666666,0
6833,275,39,0,0,9,24,0,1,44,25295,6,15,5.9,1
6834,238,2,2,2,0,0,0,0,20,1199231,6,12,14.366666666666667,2
6835,214,39,0,6,10,44,0,0,38,13428,5,16,4.283333333333333,0
6836,418,126,0,0,8,61,1,1,98,76898,5,6,20.15,0
6837,465,39,0,0,12,67,0,0,126,81320,0,20,18.28333333333333,0
6838,238,2,2,2,0,33,1,0,74,58733752,6,9,15.816666666666665,2
6839,512,39,0,0,2,28,1,0,101,51891,0,17,10.166666666666666,0
6840,113,126,0,0,4,29,1,0,21,25179,1,10,0.03333333333333333,0
6841,401,92,0,0,2,8,0,0,43,2729,0,20,12.233333333333333,0
6842,182,39,0,0,4,16,0,0,33,11341,6,17,1.25,1
6843,275,39,0,0,7,26,0,0,43,20973,5,10,22.0,1
6844,211,146,0,6,2,65,0,0,50,40576,6,19,3.0,0
6845,317,116,0,0,2,34,0,0,60,11361,6,9,12.416666666666664,0
6846,326,98,0,0,48,101,0,0,42,62271,2,9,13.633333333333333,3
6847,32,91,0,0,1,14,0,0,48,4292,0,10,10.033333333333333,0
6848,206,39,1,0,0,10,0,0,72,2243,1,15,6.283333333333332,2
6849,382,39,0,0,2,9,0,0,62,8690,5,20,5.316666666666666,0
6850,473,39,0,0,41,215,0,1,134,103112,5,19,8.783333333333333,1
6851,238,2,7,0,0,3,1,0,46,2406,2,16,11.65,2
6852,32,91,0,2,0,0,0,0,25,4,0,14,4.633333333333333,0
6853,238,2,2,0,0,2,1,0,72,38111,6,12,11.366666666666667,2
6854,238,2,2,3,0,0,1,0,92,1521139,4,12,5.166666666666667,2
6855,275,39,0,0,3,24,0,0,29,19503,1,18,2.3166666666666664,1
6856,275,39,0,0,13,47,0,1,65,44147,6,14,16.683333333333334,1
6857,238,2,3,0,0,1,0,0,17,65465,6,10,14.816666666666665,2
6858,214,39,0,6,2,12,0,0,32,4309,5,13,5.116666666666666,0
6859,382,39,0,0,12,115,1,1,35,107265,2,17,6.7,1
6860,238,2,0,0,0,4,0,0,73,1641,4,15,12.55,0
6861,238,2,6,3,0,0,0,0,114,452132,4,13,23.8,2
6862,335,75,0,0,0,4,1,0,32,1210,0,9,15.1,0
6863,280,106,0,0,20,113,0,0,76,79052,0,18,9.0,3
6864,238,2,0,7,0,5,0,0,39,2317,6,14,16.016666666666666,2
6865,234,126,0,0,2,18,1,0,44,7510,3,16,20.566666666666666,0
6866,475,39,0,0,22,65,0,0,59,101235,1,19,15.466666666666667,3
6867,301,39,0,0,22,162,1,1,173,71944,2,14,6.333333333333332,3
6868,301,39,0,0,23,193,1,1,112,87325,0,12,7.133333333333334,3
6871,159,134,0,0,2,13,1,0,62,3629,4,20,9.583333333333334,0
6872,342,91,0,0,9,42,0,0,93,44377,0,18,5.75,3
6873,280,106,0,0,25,120,0,0,28,80213,1,12,22.98333333333333,0
6874,275,39,0,0,13,38,0,0,92,28882,5,19,3.583333333333333,1
6875,240,39,0,0,21,104,1,0,40,70982,2,17,3.45,3
6876,206,39,1,0,2,14,0,0,40,2464,0,12,19.016666666666666,2
6877,473,39,0,0,32,210,1,1,90,97859,3,9,10.85,1
6878,473,39,0,0,7,52,0,0,56,39354,2,15,11.083333333333336,1
6879,238,2,0,0,0,5,1,0,28,2669,1,15,22.61666666666667,0
6880,81,39,0,0,24,43,0,0,47,27933,2,11,14.833333333333336,0
6881,238,2,3,2,0,0,0,0,0,303707,5,12,11.933333333333335,2
6882,238,2,1,0,1,1,1,0,75,3514,4,16,18.883333333333333,2
6883,186,39,0,6,19,81,0,0,53,75709,3,13,1.1833333333333331,3
6884,238,2,1,0,0,0,1,0,25,1533,0,12,16.25,2
6885,329,143,0,0,12,63,0,0,63,28724,3,12,20.75,3
6886,481,39,0,6,4,14,0,0,36,24718,3,17,17.95,0
6887,238,2,0,0,0,0,1,0,45,731,4,20,6.9,2
6888,286,33,0,0,1,26,0,0,44,26286,1,19,4.1,3
6889,265,95,0,0,19,66,1,0,51,61300,4,18,0.8666666666666667,0
6890,221,39,0,0,3,14,1,0,39,26946,4,13,7.55,0
6891,214,39,0,0,2,8,1,0,52,5515,4,19,6.533333333333332,0
6892,473,39,0,0,10,111,0,0,42,73118,3,20,8.95,1
6894,78,64,0,6,2,7,0,0,287,2835,6,19,15.766666666666667,2
6895,336,39,0,0,17,68,0,1,57,68837,4,9,12.333333333333336,3
6896,326,98,0,0,52,125,0,0,52,73113,2,16,3.716666666666667,3
6897,238,2,1,2,0,0,0,0,50,309872,3,19,20.066666666666666,2
6898,481,39,0,0,4,33,0,0,35,33042,2,16,7.566666666666666,0
6899,317,116,0,0,9,61,0,0,82,24555,0,10,3.6166666666666663,0
6900,335,75,0,0,0,4,1,0,32,1210,0,9,15.6,0
6901,289,165,0,6,2,11,0,0,30,17001,0,17,14.133333333333333,0
6902,338,39,1,0,11,26,0,0,36,26767,5,20,16.883333333333333,0
6904,317,116,0,0,2,33,0,0,61,11733,2,18,3.7666666666666666,0
6905,238,2,2,2,0,14,0,0,57,1187060,4,16,9.883333333333333,2
6906,275,39,0,0,7,26,0,0,43,21049,5,9,22.016666666666666,1
6907,317,116,0,6,1,1,1,0,24,788,0,14,12.783333333333333,0
6908,401,92,0,0,8,32,0,0,64,16955,4,19,16.3,0
6909,238,2,3,2,0,0,0,0,75,31268,0,10,17.133333333333333,2
6910,481,39,0,0,4,19,0,0,36,27061,2,10,5.4833333333333325,0
6911,238,2,3,0,0,1,1,0,59,9760,5,12,11.616666666666667,2
6912,238,2,2,0,0,2,1,0,66,4940,1,18,10.116666666666667,2
6913,329,143,0,0,12,50,1,0,58,25008,5,9,20.883333333333333,3
6914,238,2,3,0,0,1,1,1,18,5791,5,10,16.45,2
6915,280,106,0,0,17,70,1,1,58,68411,4,20,20.883333333333333,3
6916,366,39,0,0,1,7,0,0,17,14154,3,16,8.7,0
6917,481,39,0,0,4,19,0,0,39,27542,5,20,8.933333333333334,0
6918,238,2,0,2,0,2,0,0,116,1895,0,10,13.3,0
6919,158,48,0,0,0,10,0,0,107,3346,1,12,6.333333333333332,0
6920,238,2,0,0,0,26,1,0,33,15481,3,18,21.65,2
6921,287,118,0,0,23,98,0,0,16,87563,2,9,4.533333333333333,3
6922,408,76,0,0,30,110,0,0,27,151340,1,20,12.416666666666664,3
6923,82,39,0,2,0,13,0,0,74,493317,2,16,17.8,0
6924,404,38,0,7,0,0,0,0,57,707,0,11,15.25,0
6925,186,39,0,6,30,73,0,0,39,50534,2,14,4.416666666666667,3
6926,206,39,1,0,3,18,0,0,43,3873,3,14,11.566666666666665,2
6927,186,39,0,6,26,65,0,0,20,47353,2,9,3.2333333333333334,3
6928,238,2,0,0,0,9,1,1,40,14284,6,10,15.433333333333335,2
6929,238,2,8,0,0,0,1,0,78,5756,1,12,12.566666666666665,2
6930,392,45,0,0,32,119,0,0,35,76472,6,18,11.083333333333336,3
6931,164,121,0,6,10,37,0,0,83,43348,5,12,9.05,3
6932,206,39,1,0,3,18,0,0,43,3307,3,14,11.566666666666665,2
6933,481,39,0,0,4,19,0,0,37,26900,0,19,6.75,0
6934,147,39,1,0,1,10,0,0,42,3770,4,14,10.3,0
6935,238,2,2,0,0,2,1,0,40,5799,5,15,7.4833333333333325,2
6936,287,118,0,0,23,99,0,0,16,92702,4,11,8.05,3
6937,275,39,0,0,9,69,0,0,38,55775,6,12,1.0833333333333333,1
6938,290,152,0,6,22,43,0,0,35,22393,2,9,19.28333333333333,3
6939,214,39,0,6,16,68,1,0,36,20159,2,13,6.916666666666668,0
6940,238,2,0,0,0,20,1,0,33,12471,5,12,19.25,2
6941,275,39,0,0,19,90,0,0,39,69509,1,15,8.283333333333333,1
6942,117,139,0,0,23,118,0,0,103,23251,3,16,6.2666666666666675,3
6943,238,2,3,0,0,0,1,0,21,4760,0,19,15.683333333333335,2
6944,473,39,0,0,16,129,0,0,94,72787,5,9,8.783333333333333,1
6945,32,91,0,2,0,0,0,0,23,4,4,19,0.26666666666666666,3
6946,214,39,0,6,2,12,0,0,32,4327,2,13,6.916666666666668,0
6947,481,39,0,0,4,19,0,0,61,27139,4,10,17.266666666666666,0
6948,275,39,0,0,6,69,1,0,49,93341,6,17,0.03333333333333333,1
6949,113,126,0,0,33,151,0,0,27,99836,1,15,2.75,0
6950,238,2,0,7,0,0,0,0,3,77,1,9,14.366666666666667,2
6951,283,39,0,0,4,21,0,0,43,18179,4,16,4.416666666666667,3
6952,475,39,0,0,8,39,1,0,55,74208,3,10,14.65,3
6953,214,39,0,6,2,12,0,0,38,4336,2,16,4.466666666666667,0
6954,327,62,0,0,9,43,0,0,64,47491,4,20,0.7666666666666667,3
6955,303,39,0,0,4,18,0,0,65,8719,1,9,21.0,3
6956,465,39,0,0,33,62,0,0,47,105843,0,6,20.133333333333333,0
6957,206,39,1,0,2,13,0,0,52,2318,1,18,6.783333333333332,2
6958,238,2,6,0,0,3,1,0,42,1807,6,16,15.7,2
6959,465,39,0,0,30,187,1,0,59,147162,2,11,3.15,3
6960,322,11,0,0,7,26,1,0,55,11423,2,10,3.583333333333333,0
6961,238,2,3,0,0,0,1,0,23,4496,1,10,15.066666666666665,2
6962,286,70,0,2,0,0,0,0,19,4,4,18,21.566666666666666,1
6963,507,39,0,0,24,88,0,0,101,65235,2,17,4.183333333333334,1
6964,238,2,2,0,0,4,1,0,33,5031,5,17,16.733333333333334,2
6965,238,2,0,0,0,7,1,0,35,11964,1,18,13.166666666666664,2
6966,404,38,0,7,0,0,0,0,57,670,4,20,13.183333333333335,0
6967,78,64,0,6,1,1,1,0,181,3328,0,12,6.9833333333333325,2
6968,255,126,0,6,38,87,1,0,28,86736,1,14,12.6,1
6969,150,39,0,0,5,17,0,0,95,23364,5,14,13.183333333333335,0
6970,473,39,0,0,9,55,0,0,73,39947,6,17,10.366666666666667,1
6971,114,91,0,0,6,19,0,0,47,26861,0,9,3.1,0
6972,32,91,0,0,35,182,0,0,36,81498,1,19,8.416666666666666,3
6973,396,117,0,0,4,28,0,1,47,25556,1,19,8.05,1
6974,78,64,0,6,0,1,1,0,131,9004,0,18,11.25,2
6975,210,39,0,0,0,9,0,0,112,12779,4,16,11.916666666666664,0
6976,25,91,0,0,0,5,0,0,44,3198,5,17,16.966666666666665,3
6977,504,126,0,0,5,20,0,0,55,36624,5,18,13.45,3
6978,287,118,0,0,23,94,0,0,24,88155,3,18,6.433333333333334,3
6979,214,39,0,6,12,52,0,0,36,15499,5,12,13.3,0
6980,382,39,0,0,10,109,0,1,93,87796,0,19,14.466666666666667,1
6981,343,39,0,0,0,0,0,0,32,390,0,10,10.05,0
6982,283,39,0,0,8,39,1,0,35,15557,3,19,22.36666666666667,3
6983,296,69,0,0,12,76,0,0,19,68089,4,19,16.9,3
6984,275,39,0,0,8,41,0,0,54,34889,5,9,7.05,1
6985,32,91,0,0,24,145,0,0,42,69318,0,19,0.4166666666666667,3
6986,265,95,0,0,3,12,0,0,54,15527,4,11,0.06666666666666668,3
6987,265,95,0,0,3,13,0,0,78,17399,6,18,23.13333333333333,0
6988,113,126,0,0,1,23,0,0,25,26943,0,10,2.1666666666666665,0
6989,491,39,0,6,0,4,0,0,28,1983,1,19,21.35,3
6990,473,39,0,0,8,68,0,0,74,40345,4,15,9.366666666666667,1
6991,214,39,0,6,2,12,0,0,46,4380,4,12,0.3333333333333333,0
6992,335,75,0,0,0,4,1,0,32,1210,0,9,15.533333333333333,0
6993,221,39,0,0,6,23,1,0,39,35385,4,18,7.933333333333334,3
6994,481,39,0,0,4,19,0,0,37,27222,6,11,5.35,0
6995,56,47,0,0,0,20,0,0,38,13582,4,19,6.883333333333333,0
6996,238,2,0,0,1,1,1,0,22,3856,5,17,15.633333333333333,2
6997,431,39,0,0,3,20,0,0,39,22667,3,14,9.0,0
6998,78,64,0,6,0,1,1,0,140,269651,4,13,9.366666666666667,0
6999,238,2,1,3,0,13,0,0,67,461235,3,16,0.03333333333333333,2
7000,287,118,0,0,6,31,0,0,34,27373,3,12,20.216666666666665,0
7001,275,39,0,0,3,24,0,0,45,19416,3,20,13.433333333333335,1
7002,238,2,3,0,0,0,1,0,14,1416,6,19,13.766666666666667,2
7003,238,2,4,0,3,19,1,0,54,12394,0,19,12.716666666666667,2
7004,28,95,0,0,2,11,0,1,61,41419,1,13,9.333333333333334,3
7005,214,39,1,0,4,12,0,0,44,6073,6,12,10.3,0
7006,238,2,1,0,0,5,1,0,7,14408,1,14,15.216666666666667,2
7007,336,39,0,0,6,88,0,0,76,51574,6,10,4.316666666666666,3
7008,461,39,0,3,0,15,0,0,22,532615,0,10,19.3,3
7009,32,39,0,0,22,128,1,1,29,95961,5,16,8.716666666666667,3
7010,317,116,0,6,0,6,1,0,74,16591,4,11,23.41666666666667,0
7011,238,2,0,2,0,0,0,0,42,49230,0,18,16.0,2
7012,91,39,0,2,6,27,1,0,35,20401,0,14,9.416666666666666,0
7013,214,39,0,2,0,0,0,0,82,4,4,19,16.3,0
7014,78,64,0,2,0,5,1,0,135,10529859,5,19,8.916666666666666,2
7015,214,39,0,6,8,36,0,0,46,11155,5,13,3.8166666666666655,0
7016,150,39,0,0,4,12,0,0,27,20223,2,16,1.0666666666666669,0
7017,317,116,0,0,2,34,0,0,61,11389,0,10,8.6,0
7018,32,91,0,0,24,221,0,0,62,130205,3,9,0.35,3
7019,436,39,0,6,4,23,0,0,43,9761,4,13,21.86666666666667,3
7020,232,9,0,0,4,13,1,0,42,16121,4,15,13.766666666666667,0
7021,238,2,0,0,0,4,1,0,39,3686,6,16,9.166666666666666,2
7022,238,2,3,0,0,0,1,0,49,1304,1,18,10.783333333333333,2
7024,238,2,0,0,0,12,1,0,72,6424,0,20,12.55,2
7025,230,39,0,0,11,70,1,0,65,89220,0,14,8.916666666666666,3
7026,266,126,0,0,2,26,0,0,15,14319,6,9,21.66666666666667,3
7027,280,106,0,0,18,108,1,0,115,86345,4,19,6.9833333333333325,3
7028,152,110,0,0,20,174,1,0,44,150283,6,10,10.0,0
7029,238,2,0,0,0,3,1,1,43,1818,5,19,14.583333333333336,2
7030,308,39,0,0,13,70,1,0,50,29623,4,10,12.366666666666667,3
7031,481,39,0,0,4,22,0,0,37,27585,0,18,7.666666666666668,0
7032,238,2,0,0,0,7,1,1,58,8979,3,20,19.416666666666668,2
7033,465,39,0,0,10,48,0,0,56,57287,0,14,18.55,0
7034,336,39,0,0,9,36,0,0,57,51173,5,17,16.083333333333332,3
7035,238,2,3,0,0,3,1,0,69,62886,4,10,17.533333333333335,2
7036,221,37,0,0,5,20,1,0,92,12646,5,17,16.266666666666666,0
7037,275,39,0,0,17,71,0,1,135,78148,0,10,12.1,1
7038,186,39,0,0,37,91,0,0,88,54034,1,19,1.1833333333333331,3
7039,186,39,0,6,40,93,0,0,41,67259,2,20,2.65,3
7040,483,127,0,0,0,21,1,0,67,14308,6,14,7.916666666666668,0
7041,238,2,2,0,0,0,1,0,40,434042,5,14,11.066666666666665,2
7042,481,39,0,6,3,14,0,0,38,24772,5,9,17.75,0
7043,382,39,0,0,14,114,0,0,63,106881,5,19,17.616666666666667,1
7044,238,2,0,0,1,12,1,0,31,6369,2,17,22.48333333333333,2
7045,475,39,0,0,18,62,0,0,53,93812,0,19,14.266666666666667,3
7046,501,96,0,0,3,24,1,0,60,29030,0,9,20.666666666666668,0
7047,238,2,6,0,14,28,0,0,23,39803,1,19,16.316666666666666,2
7049,317,116,0,2,0,0,1,0,50,2866,4,17,15.466666666666667,0
7050,301,39,0,0,30,210,1,0,169,89121,4,14,6.333333333333332,0
7051,287,118,0,0,15,57,0,0,32,46404,1,12,0.4833333333333333,3
7052,475,39,0,0,16,53,0,0,68,85198,4,18,6.45,3
7053,290,152,0,0,11,42,0,0,35,11631,6,20,16.05,3
7054,94,126,0,0,1,13,1,0,34,9962,0,9,20.6,0
7055,32,91,0,0,6,115,0,0,50,54986,5,16,1.4166666666666667,3
7056,238,2,0,0,0,0,1,1,98,10416,1,16,20.35,2
7057,465,39,0,0,4,14,1,0,25,6325,3,16,20.966666666666665,0
7058,475,39,0,0,8,41,0,0,65,56776,3,13,11.066666666666665,3
7059,481,39,0,0,4,19,0,0,36,26988,6,10,16.183333333333334,0
7060,348,39,0,0,3,28,1,0,66,48551,4,10,8.966666666666667,3
7061,301,39,0,0,19,163,1,0,189,72834,3,12,8.15,0
7062,275,39,0,0,11,66,0,0,45,51738,1,11,8.483333333333333,1
7063,287,118,0,0,6,31,0,0,34,26740,0,16,16.366666666666667,0
7064,238,2,2,0,0,4,1,0,30,9669,0,14,16.033333333333335,2
7065,238,2,1,3,0,0,0,0,136,435660,0,9,14.9,2
7066,213,91,0,2,0,0,1,0,31,27167,0,20,5.116666666666666,0
7067,473,39,0,0,17,137,0,0,57,82931,6,10,10.966666666666667,1
7068,465,39,0,0,38,209,1,0,87,179347,3,20,0.6166666666666667,0
7069,301,39,0,0,20,142,1,0,177,64706,3,9,7.0,0
7070,275,39,0,0,14,75,0,0,47,67253,1,12,8.066666666666666,1
7071,317,116,0,0,6,23,0,0,55,15898,1,20,8.033333333333333,3
7072,301,39,0,0,29,183,1,1,161,80131,5,17,6.333333333333332,3
7073,238,2,0,0,0,41,1,0,37,18196,0,18,13.983333333333333,2
7074,214,39,0,6,2,12,0,0,32,4412,5,11,3.1333333333333333,0
7075,238,2,0,7,0,4,1,1,79,5887,0,15,13.35,2
7076,317,116,0,7,0,2,0,0,47,1193,3,20,0.8833333333333333,0
7077,32,91,0,0,5,36,1,0,65,20429,3,20,14.433333333333335,3
7078,512,39,0,0,2,30,1,0,109,53177,3,15,16.55,0
7079,144,162,0,0,2,61,0,0,46,47319,1,18,1.9833333333333332,3
7080,54,39,0,6,17,36,1,0,36,23866,4,13,13.066666666666665,3
7081,465,39,0,0,1,21,1,0,160,33560,6,13,2.216666666666667,0
7082,186,39,0,6,24,61,0,0,43,44604,4,16,2.45,3
7083,473,39,0,0,11,120,0,0,37,69393,0,17,8.933333333333334,1
7084,248,132,0,6,10,26,0,0,56,17416,0,18,8.65,3
7085,432,39,0,0,0,13,0,0,55,17657,1,14,9.033333333333333,3
7086,275,39,0,0,7,22,1,0,25,27242,1,10,13.416666666666664,1
7087,238,2,0,0,0,14,1,0,44,6476,1,10,15.283333333333333,0
7088,418,126,0,0,8,71,0,0,66,79961,0,17,19.78333333333333,0
7090,432,39,0,0,0,11,0,0,52,5221,3,11,9.066666666666666,0
7091,94,126,0,0,1,9,1,0,27,7969,6,17,21.88333333333333,0
7092,317,116,0,0,2,33,0,0,61,12023,0,20,0.7,0
7093,238,2,4,0,0,2,1,0,21,3028,6,12,10.7,2
7094,507,39,0,0,16,65,0,0,79,53990,2,15,8.983333333333333,1
7095,238,2,4,2,0,21,1,0,122,30497421,1,18,19.766666666666666,2
7096,73,39,0,0,6,35,1,0,37,37567,5,10,0.05,0
7097,336,39,0,0,17,74,0,1,75,70003,4,19,13.183333333333335,0
7098,186,39,0,6,28,69,0,0,55,49931,5,20,4.333333333333333,3
7099,206,39,1,0,2,13,0,1,50,2562,0,20,7.45,2
7100,507,39,0,0,28,112,1,1,72,85078,0,17,13.933333333333335,1
7101,31,39,0,2,0,47,0,0,111,1136350,1,14,17.683333333333334,0
7102,475,39,0,0,25,54,0,0,55,67970,5,12,12.083333333333336,3
7103,86,71,0,0,4,10,0,0,30,4978,6,10,9.2,0
7104,253,64,0,0,0,3,1,0,54,2617,1,19,9.516666666666667,2
7105,238,2,2,0,0,16,1,0,52,5367,1,17,15.216666666666667,2
7106,32,91,0,0,7,146,0,0,44,74024,3,17,0.2,3
7107,499,91,0,0,0,9,0,0,104,11177,1,18,12.533333333333333,0
7108,475,39,0,0,16,55,1,0,97,88089,2,18,11.933333333333335,3
7109,481,39,0,0,4,19,0,0,37,27577,3,18,19.433333333333334,0
7110,238,2,1,0,1,37,1,0,101,27344,6,18,17.383333333333333,2
7111,224,39,0,0,1,12,0,0,35,32778,3,10,3.733333333333333,0
7112,238,2,18,0,1,7,1,1,26,7852,6,13,16.983333333333334,2
7113,481,39,0,0,4,19,0,0,36,27454,0,16,5.883333333333333,0
7114,275,39,0,0,4,26,0,0,29,22624,5,15,10.6,1
7115,54,91,0,6,5,16,0,0,78,7572,6,9,18.266666666666666,3
7117,238,2,0,0,0,24,1,0,41,5971,1,16,3.183333333333333,2
7118,238,2,0,0,0,3,1,0,48,10895,5,19,18.05,2
7120,27,39,0,0,4,19,0,0,57,22911,5,16,12.35,3
7121,465,39,0,0,3,25,0,0,103,50047,6,15,17.066666666666666,0
7122,238,2,0,0,0,0,1,0,21,577,6,20,14.566666666666665,2
7123,214,39,0,6,12,52,0,0,32,15311,5,12,13.3,0
7124,450,39,0,0,2,16,0,0,42,23947,0,16,14.233333333333333,3
7125,275,39,0,0,2,34,0,0,45,23290,4,12,10.3,1
7126,32,91,0,0,18,182,0,0,60,102885,6,9,0.36666666666666653,3
7127,338,39,1,0,6,12,0,0,23,7117,3,17,13.266666666666667,0
7128,481,39,0,0,4,19,0,0,36,26868,0,16,5.7333333333333325,0
7129,238,2,0,0,0,7,1,0,39,7923,1,13,13.666666666666664,2
7130,265,39,0,0,2,12,0,0,66,14616,5,13,5.333333333333333,0
7131,392,45,0,0,35,128,1,0,57,88773,0,9,12.4,3
7132,323,39,0,0,7,34,0,0,37,33807,0,10,18.183333333333334,0
7133,238,2,2,0,0,0,1,0,29,3981,2,18,12.35,2
7134,68,126,0,0,6,28,0,0,39,42089,5,11,16.716666666666665,0
7135,382,39,0,0,10,107,0,0,131,88683,6,11,6.35,1
7136,507,39,0,0,12,51,0,0,106,44676,4,11,8.3,1
7137,238,2,0,0,0,9,1,0,43,12219,5,19,3.0,2
7138,206,39,1,0,3,18,0,0,48,3312,3,14,11.533333333333333,2
7139,329,143,0,0,12,65,0,0,41,27128,2,9,8.116666666666667,3
7140,275,39,0,0,4,26,0,0,29,22470,5,9,3.7,1
7141,360,39,0,0,0,2,0,0,10,2588,4,19,6.316666666666666,0
7142,214,39,1,0,4,12,0,0,53,6137,1,20,18.683333333333334,0
7143,317,116,0,0,8,61,0,0,82,26021,5,14,6.15,0
7144,275,39,0,0,10,45,0,1,39,47057,6,18,1.1833333333333331,1
7145,238,2,3,0,0,0,1,0,18,1077,4,10,11.783333333333333,2
7146,473,39,0,0,32,220,0,1,116,91672,5,13,9.733333333333333,1
7147,214,39,0,6,20,84,0,0,37,24964,2,17,4.483333333333333,0
7148,408,76,0,0,12,51,1,0,61,25212,4,10,11.033333333333333,3
7149,258,38,0,0,0,9,1,0,46,13510,0,16,17.516666666666666,0
